label1,label2,squared_distance
0,1,9.0738
0,2,9.0738
0,3,9.0738
0,4,4.5369
0,5,4.5369
0,6,4.5369
0,7,13.6107
1,2,9.0738
1,3,9.0738
1,4,4.5369
1,5,4.5369
1,6,13.6107
1,7,4.5369
2,3,9.0738
2,4,4.5369
2,5,13.6107
2,6,4.5369
2,7,4.5369
3,4,13.6107
3,5,4.5369
3,6,4.5369
3,7,4.5369
4,5,9.0738
4,6,9.0738
4,7,9.0738
5,6,9.0738
5,7,9.0738
6,7,9.0738
